id,name,description,duration,released?,release year,release date,revenue
1010323,Hamati Malak,"Khamis works as an undertaker, and he is in a relationship with a maid whom he urges to get him the news of any death around so that he will do his job. She reports to him the death of her master, but they both learn they are in for a surprise.",110,Yes,1959,26 November 1959,
1011557,Bein Al-Atlal,"Mona falls in love with her college professor Mahmoud despite the fact that he's a married man and many years her senior. Mona is forced to marry another man and leaves Egypt. Years later, Mona returns and finds out that Mahmoud has been hit by a car and is now in a hospital. They meet again and recall their past romance.",135,Yes,1959,8 February 1959,
1010296,'Am Ratiba,"Om Ratiba and her younger brother are suffering from their older brother Abd Al-Sabour's tyranny. Abd Al-Sabour, who's obsessed with sorcery and charlatanism, refuses her marriage to her neighbor and tries to convince them that he will return after his death to make sure they're following his orders.",100,Yes,1959,7 October 1959,
1007613,A Burning Heart,"Upon Aida's return from Alexandria, she meets Zozo who tells her that she is fleeing Lotfy who wants money from her. As Zozo gets her husband Farid to steal a sum of money from his company, she puts the money in Aida's bag. Farid kills Zozo and starts looking for Aida to get the money back.",95,Yes,1959,7 September 1959,
1003946,Journey to the Moon,"Over the course of a space journey that aims to land on the moon, two scientists set the course to the moon, only to meet an elderly man and his daughter. As one of the scientists falls for the daughter, they try to make it back to Earth with the help of a robot.",95,Yes,1959,27 April 1959,
1938758,Allahu Akbar,"No'man of Banu Amir (Amir's tribe) falls in love with Hend, the granddaughter of the head merchant of Banu Al-Harith (Al-Haith tribe). When Hend and her grandfather convert to Islam, they refuse No'man's proposal since he is an infidel, as the Muslims of Banu Al-Harith are tortured to give up Islam.",80,Yes,1959,23 March 1959,
1002685,A'rees Mirati,"Som’a and Loula  is a happy married couple. Som’a loses his job which forced Loula to look for work. Som’a finally finds a job as a secretary at a fashion house owned by Howayda, a weird unmarried woman who lives with her brother Fawzy. The job is subject to one condition; the secretary must be unmarried, Som’a claims he is single and starts working. Loula gets to know and asks Som’a to quit the job, he refuses which lead her to work as a model at Howayda’s fashion house. Fawzy likes Loula and proposes to marry her, which makes Som’a jealous and resigns but Fawzy does not accept the resignation and accuses him of dissipation. Som’a fakes a scenario that he committed suicide and shows again as his brother. Troubles increase around the spouses after knowing the truth. They quit the fashion house and search for new jobs.",105,Yes,1959,31 August 1959,
1305773,Hub hataa aleibada,"A young man falls in love with his colleague at the textile factory, but the girls rejects him.",114,Yes,1959,1 January 1960,
1007674,The Love Nest,"After an incident where they nearly drown, Medhat and Laila are forced to spend a night on an island. As they grow close, Aida learns that Medhat wants to marry Laila and plots with Gohar to separate the two. When their plots fail, Aida tries to seduce Medhat and convince him that Laila loves Gohar.",85,Yes,1959,2 November 1959,
1010041,Doaa al Karawan,"When Hanadi leaves her family and works as a maid at a single engineer's house, she falls for him and gets pregnant. Believing her to defame the family's name and bring them disgrace, her uncle kills her. Her sister Amenah vows revenge against the engineer.",105,Yes,1959,22 September 1959,
1005458,Nour El Liel,"A young pilot and a librarian are silently in love with each other. But their love story is forestalled when the pilot's cousin convinces him that the librarian is in love with someone else, and again after he loses his sight in war.",100,Yes,1959,5 January 1959,
1667688,For the Sake of a Woman,"When an insurance agent is seduced by his client's young wife, she convinces him to get rid of her husband so that they cash in the insurance policy. As the husband dies, the wife goes to receive the insurance money, but the company suspects that the death was the result of foul play.",92,Yes,1959,16 March 1959,
1000374,Lann A'oud,"After Fathi finishes his scholarship, he buys the required machinery for his factory, while he has an affair with the wife of the factory manager ,Alyia.  Nahed, the daughter of a factory employee who lost her parents, is staying with Alyia and Fathi falls in love with her, which makes Alyia jealous.",86,Yes,1959,30 March 1959,
1000186,Forbidden Women,"Tawfiq, a contractor, and his wife Hafiza have no children so he adopts Ahmed, who then runs his business. As Tawfiq gets involved with a playful woman named Mahasin, Ahmed has an affair with her, unaware of the fact that she is Tawfiq's wife.",120,Yes,1959,12 October 1959,
1005081,She Lived for Love,"Hosny has been suffering from a complex towards women since childhood, which made him not trust any woman. He travels to Cairo to study where he meets his neighbor Zeinab, he falls in love with her, but he relapses when they get into a relationship.",100,Yes,1959,14 September 1959,
1010352,Maweid mae almajhul,A gang of factory employees kills the manager to facilitate the task of smuggling money abroad. One of them gets framed and escapes to Sudan. The brother of the factory owner arrives from abroad and meets the sister of the accused man. They get married while she continues to secretly contact her brother.,97,Yes,1959,12 January 1959,
1009443,Last to Know,"As Dr. Emad struggles to put his mark as a successful doctor, he marries his sweetheart Amina, only to become preoccupied with his work and ignore his house and wife. Struggling with her loneliness, Amina finds solace in Emad's friend Fathy, sending her on a dark path of betrayal.",120,Yes,1959,23 February 1959,
1006459,Almabruk,"Al-Mabrouk is practicing charlatans on people for dishonest gain. He meets the widow, Bahija Hanim, who asks him to treat her daughter, Zeinab, from her spiritual illnesses. Qorany helps him learn the family's secrets and passes them on, making the widow thinks that he's truly a holy man.",95,Yes,1959,19 October 1959,
1005541,Sera' Fe El-Nile,"The people of Luxor decide to buy a new barge to replace the old one that was used for river transport. The mayor assigns the task to Mujjahid who is accompanied by Mohsib. A group of outlaws learn of the plan and their chief, Abu Sufyan, sends his followers to steal the money designated for the new barge.",120,Yes,1959,28 December 1959,
1000834,Almuealama,Chief Abbas is manipulated by his close friend who desires Abbas' wife and is determined to separate them to marry her. He sets up chief Abbas to go to prison and makes a move on his wife.,105,Yes,1958,8 December 1958,
1010529,'iismaeil ys fi dimashq,"As an insurance company takes out a lot of life insurance contracts, a large number of their clients disappear after they get insured. The company sends two people to Beirut to uncover the truth.",80,Yes,1958,1 January 1958,
1010873,'Iismaeil ys fi mustashfaa almajanin,"All the men from the neighborhood want to marry the beautiful Temma. Her father promises everyone who owes him money that they will marry his daughter.  When he gets exposed, the grooms demand their money.  While Temma loves a young man who works in a confectionery shop, so her father tries to get rid of him.",115,Yes,1958,17 March 1958,
1010884,'Iismaeil ys tarazan,"A rich man dies, leaving behind a large fortune, which cannot be touched, according to his wish, before his son gets found. The deceased's family start searching for his son, who got lost in the jungle long time ago, and became Tarzan.",105,Yes,1958,25 May 1958,
1011522,Emra'aa Fe Al-Tareq,"Chief Farag has two sons of two different wives, and he clearly prefers one over the other. As a tragic accident befalls the father, he falsely accuses his less-loved son of plotting it. The son, heavy-hearted from his father's accusations leaves him, but continues to prove his father wrong.",115,Yes,1958,22 December 1958,
1475335,'Imsk haramy,"Osama is a young man who believes in luck, but comes across many situations until he is believed to have killed a police man. When this thief learns that his father-in-law is a millionaire, he tries to steal a precious jewel from the safe.",95,Yes,1958,2 February 1958,
1301655,Alzawga Al Aazraa,"Mona meets Magdy and Fouad in Alexandria and falls in love with Fouad who loves her back, but Magdy asks her to marry him and her mother agrees because of his wealth. After Mona  marries Magdy, she finds out that he's impotent, which causes a series of problems.",116,Yes,1958,14 September 1958,
1011092,Alhabu alsaamat,"Safwat owns a contracting company and is married to Samiha, who finally gives birth to a beautiful daughter, but she can't get pregnant again. Safwat bought another company whose owner died but Bahira, the daughter of the former owner, seduces Safwat, especially after Safwat's daughter died in an accident.",87,Yes,1958,1 December 1958,
